chunk_id,subject,predicate,object
students-under-16-48-there-is-p21-41-a8bfcb38,under_16_students,has_date,31_august_2021
students-under-16-48-there-is-p21-41-a8bfcb38,esfa,advises,institutions
students-under-16-48-there-is-p21-41-a8bfcb38,institutions,is_expected_to_involve,school
students-under-16-48-there-is-p21-41-a8bfcb38,institutions,is_expected_to_involve,local_authority
students-under-16-48-there-is-p21-41-a8bfcb38,young_person,enrolled_in,full_time_programme
students-under-16-48-there-is-p21-41-a8bfcb38,full_time_programme,requires,parent_discussion
students-under-16-48-there-is-p21-41-a8bfcb38,young_person,has_previous_education,funded_by_local_authority
students-under-16-48-there-is-p21-41-a8bfcb38,institution,is_expected_to_seek_funding,local_authority
students-under-16-48-there-is-p21-41-a8bfcb38,institution,is_expected_to_seek_funding,school
students-under-16-48-there-is-p21-41-a8bfcb38,institution,is_expected_to_seek_funding,academy
students-under-16-48-there-is-p21-41-a8bfcb38,esfa,may_fund,provision_for_students
students-under-16-48-there-is-p21-41-a8bfcb38,provision_for_students,is_part_of,young_people_funding_methodology
51-groups-of-compulsory-school-p21-42-8f21e80e,eligible_colleges,has_funding,funding_14_to_16_provision
51-groups-of-compulsory-school-p21-42-8f21e80e,funding_14_to_16_provision,is_described_in,enrolment_guidance_14_to_16_provision
51-groups-of-compulsory-school-p21-42-8f21e80e,eligible_colleges,provides_programme,programme_for_14_to_16_year_olds
51-groups-of-compulsory-school-p21-42-8f21e80e,programme_for_14_to_16_year_olds,is_funded_by,separate_14_to_16_provision_funding_arrangements
51-groups-of-compulsory-school-p21-42-8f21e80e,separate_14_to_16_provision_funding_arrangements,is_governed_by,funding_rates_and_formula
51-groups-of-compulsory-school-p21-42-8f21e80e,independent_learning_providers,requires_registration,as_independent_school
51-groups-of-compulsory-school-p21-42-8f21e80e,independent_learning_providers,has_alternative,meet_legislation_criteria_not_school
51-groups-of-compulsory-school-p21-42-8f21e80e,departmental_advice,provides_guidance_on,registration_of_independent_schools
51-groups-of-compulsory-school-p21-42-8f21e80e,registration_of_independent_schools,includes,definition_of_independent_school
51-groups-of-compulsory-school-p21-42-8f21e80e,registration_of_independent_schools,includes,registration_process
52-esfa-funds-children-who-are-p22-43-af3763da,esfa,funds,ehe_children_further_education
52-esfa-funds-children-who-are-p22-43-af3763da,ehe_children_further_education,enrolled_in,further_education_colleges
52-esfa-funds-children-who-are-p22-43-af3763da,ehe_children_further_education,enrolled_in,sixth_form_colleges
52-esfa-funds-children-who-are-p22-43-af3763da,ehe_children_schools_academies,not_eligible_for,esfa_young_people_funding
52-esfa-funds-children-who-are-p22-43-af3763da,funding_rates_and_formula_guide,provides_information_on,esfa_funding_details
52-esfa-funds-children-who-are-p22-43-af3763da,colleges,can_claim,esfa_young_people_funding
52-esfa-funds-children-who-are-p22-43-af3763da,esfa_young_people_funding,for_programme,level_3_course
52-esfa-funds-children-who-are-p22-43-af3763da,children_compulsory_school_age,has_achievement_status,full_level_2_qualification
52-esfa-funds-children-who-are-p22-43-af3763da,esfa,does_not_require_approval_from,colleges_for_lagged_funding
52-esfa-funds-children-who-are-p22-43-af3763da,schools_and_academies,applies_same_advice_as,colleges_for_early_sixth_form_placement
52-esfa-funds-children-who-are-p22-43-af3763da,esfa,considers_funding_eligibility_for,individual_students_compulsory_school_age
52-esfa-funds-children-who-are-p22-43-af3763da,individual_students_compulsory_school_age,has_reason,arriving_in_uk_during_school_year_11
52-esfa-funds-children-who-are-p22-43-af3763da,groups_of_students,not_eligible_for,esfa_young_people_funding_due_to_non_exceptional_circumstances
55-students-who-finish-school-p22-44-819f8a64,year_11_students,enrolled_in,academies_and_secondary_schools
55-students-who-finish-school-p22-44-819f8a64,year_11_students,has_funding_status,funded_by_government
55-students-who-finish-school-p22-44-819f8a64,year_11_students,is_counted_for,government_purposes
55-students-who-finish-school-p22-44-819f8a64,short_programmes_june_july,is_funded_by,none
55-students-who-finish-school-p22-44-819f8a64,short_programmes_june_july,is_counted_in,future_funding_allocations
55-students-who-finish-school-p22-44-819f8a64,institutions,provides_service,taster_or_induction_programmes
55-students-who-finish-school-p22-44-819f8a64,taster_or_induction_programmes,requires_documentation,FALSE
55-students-who-finish-school-p22-44-819f8a64,students_completing_year_11,participates_in,taster_or_induction_programmes
55-students-who-finish-school-p22-44-819f8a64,students_completing_year_11,has_funding_status,not_included_in_funding_year
55-students-who-finish-school-p22-44-819f8a64,students_starting_summer_term_programmes,has_funding_recognition,none_for_completed_programmes
55-students-who-finish-school-p22-44-819f8a64,students_starting_summer_term_programmes,progressed_from,full_time_16_to_19_programmes
55-students-who-finish-school-p22-44-819f8a64,full_time_16_to_19_programmes,is_funded_by,other_funded_institutions
56-esfa-will-not-fund-further-p22-45-a5ba27bf,esfa,provides_funding,further_education_institutions
56-esfa-will-not-fund-further-p22-45-a5ba27bf,further_education_institutions,has_funding_condition,no_direct_funding_for_full_time_school_students
56-esfa-will-not-fund-further-p22-45-a5ba27bf,full_time_school_students,enrolled_in,school
56-esfa-will-not-fund-further-p22-45-a5ba27bf,full_time_school_students,participates_in,part_time_further_education_program
56-esfa-will-not-fund-further-p22-45-a5ba27bf,part_time_further_education_program,occurs_during,school_hours
56-esfa-will-not-fund-further-p22-45-a5ba27bf,school,has_legal_duty,fund_part_time_further_education_program
56-esfa-will-not-fund-further-p22-45-a5ba27bf,part_time_further_education_program,is_classified_as,collaborative_provision
56-esfa-will-not-fund-further-p22-45-a5ba27bf,part_time_further_education_program,is_classified_as,link_provision
56-esfa-will-not-fund-further-p22-45-a5ba27bf,school,provides_funding,part_time_further_education_program
groups-of-students-normal-recr-p23-46-381b664d,esfa_public_funding,is_intended_for,education_and_training
groups-of-students-normal-recr-p23-46-381b664d,education_and_training,is_for,young_people_resident_in_england
groups-of-students-normal-recr-p23-46-381b664d,institutions,has_legal_duty,not_recruit_groups_from_outside_local_area_without_permission
groups-of-students-normal-recr-p23-46-381b664d,permission,is_required_by,esfa
groups-of-students-normal-recr-p23-46-381b664d,distance_subcontracting_arrangements,must_comply_with,subcontracting_control_regulations
groups-of-students-normal-recr-p23-46-381b664d,institutions,is_reminded_by,esfa
groups-of-students-normal-recr-p23-46-381b664d,esfa,has_concern_for,safeguarding_public_funds
groups-of-students-normal-recr-p23-46-381b664d,institutions,has_obligation,safeguard_reputation
groups-of-students-normal-recr-p23-46-381b664d,normal_recruitment_area,is_usually_considered_as,area_where_institution_is_situated
groups-of-students-normal-recr-p23-46-381b664d,normal_recruitment_area,may_include,parts_of_scotland_or_wales_near_border
59-this-definition-may-be-vari-p23-47-0b6759fe,definition,is_modified_by,funding_body
59-this-definition-may-be-vari-p23-47-0b6759fe,funding_body,modifies,definition_based_on_location
59-this-definition-may-be-vari-p23-47-0b6759fe,institution,has_doubt_about,definition_of_recruitment_area
59-this-definition-may-be-vari-p23-47-0b6759fe,institution,has_legal_duty,contact_esfa_for_clarification
59-this-definition-may-be-vari-p23-47-0b6759fe,contact_esfa_for_clarification,is_method_for,resolving_doubt
60-we-recognise-the-benefits-o-p23-48-a57c6da7,exchange_programme,has_funding_condition,matching_uk_students_participation
60-we-recognise-the-benefits-o-p23-48-a57c6da7,funded_institution,provides_assistance,exchange_programme
60-we-recognise-the-benefits-o-p23-48-a57c6da7,funded_institution,has_legal_duty,demonstrate_matching_deduction
60-we-recognise-the-benefits-o-p23-48-a57c6da7,foreign_student,participates_in,exchange_programme
60-we-recognise-the-benefits-o-p23-48-a57c6da7,foreign_student,is_counted_as_guided_learning,esfa_16_to_19_funding
60-we-recognise-the-benefits-o-p23-48-a57c6da7,funded_institution,requires_documentation,matching_student_attendance_evidence
60-we-recognise-the-benefits-o-p23-48-a57c6da7,funded_institution,evaluates,student_participation_status
60-we-recognise-the-benefits-o-p23-48-a57c6da7,funded_institution,has_funding_element,foreign_government_funding
60-we-recognise-the-benefits-o-p23-48-a57c6da7,foreign_student,has_status,self_funded_exchange_student
60-we-recognise-the-benefits-o-p23-48-a57c6da7,funded_institution,is_funded_by,foreign_government_funding
60-we-recognise-the-benefits-o-p23-48-a57c6da7,funded_institution,has_met_funding_criteria,matching_funding_deduction
60-we-recognise-the-benefits-o-p23-48-a57c6da7,funded_institution,has_funding_impact,cost_reduction_home_student
students-from-wales-scotland-o-p23-49-6982094d,wales,has_funding_arrangement,own_funding
students-from-wales-scotland-o-p23-49-6982094d,scotland,has_funding_arrangement,own_funding
students-from-wales-scotland-o-p23-49-6982094d,northern_ireland,has_funding_arrangement,own_funding
students-from-wales-scotland-o-p23-49-6982094d,scottish_students,may_travel_to,england
students-from-wales-scotland-o-p23-49-6982094d,welsh_students,may_travel_to,england
students-from-wales-scotland-o-p23-49-6982094d,scottish_students,has_reason,specialist_provision_not_local
students-from-wales-scotland-o-p23-49-6982094d,welsh_students,has_reason,specialist_provision_not_local
students-from-wales-scotland-o-p23-49-6982094d,institutions_near_borders,includes,local_areas_from_wales
students-from-wales-scotland-o-p23-49-6982094d,institutions_near_borders,includes,local_areas_from_scotland
students-from-wales-scotland-o-p23-49-6982094d,students_of_all_nationalities,has_funding_condition,dependants_of_british_armed_forces
students-from-wales-scotland-o-p23-49-6982094d,students_of_all_nationalities,is_funded_by,funding_in_england
students-from-wales-scotland-o-p23-49-6982094d,students_of_all_nationalities,has_legal_duty,considered_eligible
students-from-wales-scotland-o-p23-49-6982094d,funding_in_england,provides_assistance,students_of_all_nationalities
students-from-wales-scotland-o-p23-49-6982094d,students_of_all_nationalities,participates_in,funded_institutions
students-from-wales-scotland-o-p23-49-6982094d,funded_institutions,provides_service,funding_support
students-from-wales-scotland-o-p23-49-6982094d,funded_institutions,located_in,england
higher-education-students-63-e-p24-50-6b608d1a,esfa,does_not_fund,further_education_qualifications
higher-education-students-63-e-p24-50-6b608d1a,higher_education_students,requires,key_skills
higher-education-students-63-e-p24-50-6b608d1a,higher_education_students,requires,additional_tuition_in_mathematics
higher-education-students-63-e-p24-50-6b608d1a,higher_education_students,requires,sports_coaching_awards
higher-education-students-63-e-p24-50-6b608d1a,higher_education_programme,funds,key_skills
higher-education-students-63-e-p24-50-6b608d1a,higher_education_programme,funds,additional_tuition_in_mathematics
higher-education-students-63-e-p24-50-6b608d1a,higher_education_programme,funds,sports_coaching_awards
higher-education-students-63-e-p24-50-6b608d1a,esfa,recognizes,multiple_institution_enrollment
higher-education-students-63-e-p24-50-6b608d1a,full_time_programme_students,must_not_be_enrolled_for_funding,part_time_programmes
higher-education-students-63-e-p24-50-6b608d1a,full_time_sports_and_leisure_programme_student,inappropriate_enrollment,first_aid_qualification
higher-education-students-63-e-p24-50-6b608d1a,full_time_sports_and_leisure_programme_student,inappropriate_enrollment,sports_coaching_qualification
higher-education-students-63-e-p24-50-6b608d1a,full_time_programme_students,enrolled_in,one_institution
higher-education-students-63-e-p24-50-6b608d1a,part_time_programmes,includes,subcontracted_provision
parents-to-be-65-students-who-p24-51-fec79438,student,is_expected_to_be,unavoidably_absent
parents-to-be-65-students-who-p24-51-fec79438,unavoidably_absent,has_reason,maternity_or_paternity_leave
parents-to-be-65-students-who-p24-51-fec79438,institution,provides_assistance,learning_agreement
parents-to-be-65-students-who-p24-51-fec79438,learning_agreement,supports_activity,enrollment
parents-to-be-65-students-who-p24-51-fec79438,enrollment,has_status,planned_start_and_end_dates
parents-to-be-65-students-who-p24-51-fec79438,planned_start_and_end_dates,corresponds_to_learning_aim,overall_planned_duration_of_study
parents-to-be-65-students-who-p24-51-fec79438,institution,has_legal_duty,accommodate_parental_leave
provision-for-offenders-66-ins-p24-52-49942d7d,institutions,delivers,education_and_skills_funding_agency_programmes
provision-for-offenders-66-ins-p24-52-49942d7d,education_and_skills_funding_agency_programmes,funded_by,esfa_young_people_funding
provision-for-offenders-66-ins-p24-52-49942d7d,detainees,detained_in,english_prisons
provision-for-offenders-66-ins-p24-52-49942d7d,detainees,detained_in,young_offenders_institutions
provision-for-offenders-66-ins-p24-52-49942d7d,detainees,treat_as,eligible_students
provision-for-offenders-66-ins-p24-52-49942d7d,eligible_students,eligible_for,esfa_young_people_funding
provision-for-offenders-66-ins-p24-52-49942d7d,concession,applies_to,detainees_in_prison
provision-for-offenders-66-ins-p24-52-49942d7d,concession,does_not_apply_to,community_sentences
provision-for-offenders-66-ins-p24-52-49942d7d,concession,does_not_apply_to,supervision_in_community
provision-for-offenders-66-ins-p24-52-49942d7d,concession,does_not_apply_to,immigration_centers
students-not-eligible-for-esfa-p24-53-7e6a580e,student,is_eligible_for,esfa_funding
students-not-eligible-for-esfa-p24-53-7e6a580e,esfa_funding,defines,one_funding_model_per_student
students-not-eligible-for-esfa-p24-53-7e6a580e,school_sixth_form_student,is_ineligible_for,other_esfa_funding
students-not-eligible-for-esfa-p24-53-7e6a580e,student,should_claim_additional_education_programs_through,full_time_institution
students-not-eligible-for-esfa-p24-53-7e6a580e,student_attending_private_fee_paying_institution,is_ineligible_for,funding_16_to_19_study_programme
students-not-eligible-for-esfa-p24-53-7e6a580e,funding_16_to_19_study_programme,is_funded_by,esfa_funded_institutions
students-not-eligible-for-esfa-p24-53-7e6a580e,esfa_funded_institutions,has_subcontractor,subcontractor
students-not-eligible-for-esfa-p24-53-7e6a580e,subcontractor,is_ineligible_for,funding_16_to_19_study_programme
students-not-eligible-for-esfa-p24-53-7e6a580e,diploma_in_sporting_excellence_student,is_exception_for,combined_study_allowance
students-not-eligible-for-esfa-p24-53-7e6a580e,combined_study_allowance,is_approved_by,secretary_of_state
students-not-eligible-for-esfa-p24-53-7e6a580e,diploma_in_sporting_excellence_student,studies_in,academic_year_2021_2022
students-not-eligible-for-esfa-p24-53-7e6a580e,diploma_in_sporting_excellence_student,must_have_approval_from,sport_governing_body
students-not-eligible-for-esfa-p24-53-7e6a580e,diploma_in_sporting_excellence_student,is_enrolled_in,specific_esfa_institutions
students-not-eligible-for-esfa-p24-53-7e6a580e,specific_esfa_institutions,has_funding_agreement_with,relevant_annex
69-students-whose-whole-progra-p25-54-28e6e466,students_whole_programme_delivered_distance,governed_by,subcontracting_control_regulations
69-students-whose-whole-progra-p25-54-28e6e466,students_full_time_higher_education,ineligible_for,esfa_young_people_funding
69-students-whose-whole-progra-p25-54-28e6e466,students_require_cas,ineligible_for,esfa_funding
69-students-whose-whole-progra-p25-54-28e6e466,students_from_overseas_attendance_fee_paying_school,not_usually_eligible_for,funding
69-students-whose-whole-progra-p25-54-28e6e466,overseas_fee_paying_students,has_time_period,less_than_3_years_legal_residency
69-students-whose-whole-progra-p25-54-28e6e466,overseas_fee_paying_students,ineligible_for,esfa_funding
69-students-whose-whole-progra-p25-54-28e6e466,overseas_student,defined_as,not_meeting_home_student_criteria
69-students-whose-whole-progra-p25-54-28e6e466,overseas_student,ineligible_for,funding
69-students-whose-whole-progra-p25-54-28e6e466,institutions,can_charge,full_cost_tuition_fees_to_overseas_students
73-all-students-living-in-the-p25-55-dd2dcdce,channel_islands_and_isle_of_man_students,has_funding_responsibility,independent_governments
73-all-students-living-in-the-p25-55-dd2dcdce,esfa_funding_compliance_guidance,evaluates,student_eligibility
73-all-students-living-in-the-p25-55-dd2dcdce,esfa,recognizes,different_procedures_for_different_student_types
73-all-students-living-in-the-p25-55-dd2dcdce,institutions,has_legal_duty,perform_procedures
73-all-students-living-in-the-p25-55-dd2dcdce,institutions,fails_to_perform_procedures,risk_programme_funding
73-all-students-living-in-the-p25-55-dd2dcdce,institutions,must_have,auditable_evidence
73-all-students-living-in-the-p25-55-dd2dcdce,auditable_evidence,includes,enrolment_process
73-all-students-living-in-the-p25-55-dd2dcdce,auditable_evidence,includes,teaching_or_support_activity_record
73-all-students-living-in-the-p25-55-dd2dcdce,auditable_evidence,includes,evidence_of_student_age
73-all-students-living-in-the-p25-55-dd2dcdce,institutions,must_scrutinize,student_applications
73-all-students-living-in-the-p25-55-dd2dcdce,student_applications,must_be_evaluated_for,esfa_funding_eligibility
73-all-students-living-in-the-p25-55-dd2dcdce,esfa_funding_eligibility,is_based_on,ordinarily_resident_in_england_criteria
77-in-line-with-the-general-da-p26-56-bf2992b8,institutions,has_legal_duty,record_documentation_instead_of_copying
77-in-line-with-the-general-da-p26-56-bf2992b8,institutions,provides_guidance_on,student_eligibility_documentation
77-in-line-with-the-general-da-p26-56-bf2992b8,documentation,requires,proof_of_eligibility
77-in-line-with-the-general-da-p26-56-bf2992b8,institutions,must_be_aware_of,documentation_implications
77-in-line-with-the-general-da-p26-56-bf2992b8,esfa,advises_institutions,avoid_copying_passports
77-in-line-with-the-general-da-p26-56-bf2992b8,institutions,should_record,passport_numbers_when_necessary
77-in-line-with-the-general-da-p26-56-bf2992b8,foreign_citizens,has_documentation,home_office_status_documentation
77-in-line-with-the-general-da-p26-56-bf2992b8,documentation,includes,refugee_status
77-in-line-with-the-general-da-p26-56-bf2992b8,documentation,includes,humanitarian_protection
77-in-line-with-the-general-da-p26-56-bf2992b8,documentation,includes,discretionary_leave
77-in-line-with-the-general-da-p26-56-bf2992b8,documentation,includes,ele_elr_status
77-in-line-with-the-general-da-p26-56-bf2992b8,asylum_seekers,can_produce,arc_documentation
77-in-line-with-the-general-da-p26-56-bf2992b8,arc_documentation,has_date,date_of_issue
77-in-line-with-the-general-da-p26-56-bf2992b8,eu_eea_swiss_students,can_use,online_service_for_immigration_status
77-in-line-with-the-general-da-p26-56-bf2992b8,institutions,can_accept,eu_citizens_passports_as_evidence
77-in-line-with-the-general-da-p26-56-bf2992b8,institutions,can_accept,eu_citizens_identity_cards_as_evidence
77-in-line-with-the-general-da-p26-56-bf2992b8,acceptance_of_eu_documents,has_deadline,june_30_2021
79-institution-management-must-p26-57-6e07466e,institution_management,verifies,residency_status
79-institution-management-must-p26-57-6e07466e,institution_management,verifies,student_eligibility
79-institution-management-must-p26-57-6e07466e,enrolment_form,requires_documentation,residency_status
79-institution-management-must-p26-57-6e07466e,enrolment_form,requires_documentation,student_eligibility
79-institution-management-must-p26-57-6e07466e,esfa,considers_essential,clear_information_on_charges
79-institution-management-must-p26-57-6e07466e,programme_charges,is_documentation_required_by,paragraph_16
79-institution-management-must-p26-57-6e07466e,student,participates_in,pre_entry_advice_and_guidance
79-institution-management-must-p26-57-6e07466e,pre_entry_advice_and_guidance,results_in,learning_agreement_signed
79-institution-management-must-p26-57-6e07466e,learning_agreement,has_participant,student
79-institution-management-must-p26-57-6e07466e,learning_agreement,has_participant,institution
79-institution-management-must-p26-57-6e07466e,learning_agreement,includes,learning_programme_choice
79-institution-management-must-p26-57-6e07466e,learning_agreement,includes,entry_requirements
79-institution-management-must-p26-57-6e07466e,learning_agreement,includes,suitability_assessment
79-institution-management-must-p26-57-6e07466e,learning_agreement,includes,student_support
79-institution-management-must-p26-57-6e07466e,learning_agreement,includes,advice_and_guidance_procedures
79-institution-management-must-p26-57-6e07466e,institution,provides_assistance,pre_entry_advice_and_guidance
79-institution-management-must-p26-57-6e07466e,advice_and_guidance,requires,different_approaches_for_different_students
81-an-institution-must-retain-p27-58-abb9c629,institution,has_legal_duty,retain_learning_agreement
81-an-institution-must-retain-p27-58-abb9c629,learning_agreement,is_documentation_required_by,institution
81-an-institution-must-retain-p27-58-abb9c629,enrolment_form,is_documentation_required_by,institution
81-an-institution-must-retain-p27-58-abb9c629,institution,provides_service,electronic_signature_recording
81-an-institution-must-retain-p27-58-abb9c629,student,has_signed,learning_agreement
81-an-institution-must-retain-p27-58-abb9c629,learning_agreement,has_funding_support,esfa_funding_claim
81-an-institution-must-retain-p27-58-abb9c629,student,receives_copy_of_document,learning_agreement
81-an-institution-must-retain-p27-58-abb9c629,electronic_signature,is_valid_for,learning_agreement
81-an-institution-must-retain-p27-58-abb9c629,staff_member,has_signed,learning_agreement
81-an-institution-must-retain-p27-58-abb9c629,institution,must_not_recruit,student_enrolled_elsewhere
81-an-institution-must-retain-p27-58-abb9c629,institution,has_legal_duty,avoid_enticing_students_from_programmes
81-an-institution-must-retain-p27-58-abb9c629,esfa,provides_guidance_on,electronic_signatures
81-an-institution-must-retain-p27-58-abb9c629,guidance_on_electronic_signatures,includes,paragraphs_134_to_137
81-an-institution-must-retain-p27-58-abb9c629,esfa,provides_guidance_on,flexibilities_during_covid
81-an-institution-must-retain-p27-58-abb9c629,guidance_on_covid_flexibilities,includes,paragraphs_138_to_142
82-the-learning-agreement-and-p27-59-1cb56a99,learning_agreement,includes,student_name
82-the-learning-agreement-and-p27-59-1cb56a99,learning_agreement,includes,student_address
82-the-learning-agreement-and-p27-59-1cb56a99,learning_agreement,includes,student_age
82-the-learning-agreement-and-p27-59-1cb56a99,learning_agreement,includes,residency_status
82-the-learning-agreement-and-p27-59-1cb56a99,enrolment_form,includes,learning_programme
82-the-learning-agreement-and-p27-59-1cb56a99,learning_programme,has_expected_outcomes,expected_student_outcomes
82-the-learning-agreement-and-p27-59-1cb56a99,learning_programme,has_date,start_date
82-the-learning-agreement-and-p27-59-1cb56a99,learning_programme,has_date,end_date
82-the-learning-agreement-and-p27-59-1cb56a99,learning_programme,has_planned_hours,planned_hours_per_year
82-the-learning-agreement-and-p27-59-1cb56a99,subcontractor,provides_service,information_advice_guidance
82-the-learning-agreement-and-p27-59-1cb56a99,education_and_skills_funding_agency_funded_institution,has_legal_duty,ensure_equivalent_service_quality
82-the-learning-agreement-and-p27-59-1cb56a99,learning_agreement,requires_documentation,assessment_and_guidance_process
82-the-learning-agreement-and-p27-59-1cb56a99,student,has_seen,privacy_notice
82-the-learning-agreement-and-p27-59-1cb56a99,privacy_notice,is_documentation_required_by,individualised_learner_record_specification_document
82-the-learning-agreement-and-p27-59-1cb56a99,individualised_learner_record_specification_document,includes,appendix_f
82-the-learning-agreement-and-p27-59-1cb56a99,student,participates_in,enrolment_process
82-the-learning-agreement-and-p27-59-1cb56a99,enrolment_process,includes,viewing_privacy_notice
82-the-learning-agreement-and-p27-59-1cb56a99,student_eligibility,is_documented_in,paragraphs_39_to_41
82-the-learning-agreement-and-p27-59-1cb56a99,student,enrolled_in,educational_programme
82-the-learning-agreement-and-p27-59-1cb56a99,educational_programme,has_duration_value,programme_duration
82-the-learning-agreement-and-p27-59-1cb56a99,educational_programme,has_learning_aim,learning_aims
82-the-learning-agreement-and-p27-59-1cb56a99,learning_aims,has_start_date,start_date
82-the-learning-agreement-and-p27-59-1cb56a99,learning_aims,has_end_date,end_date
82-the-learning-agreement-and-p27-59-1cb56a99,educational_entity,provides_assistance,information_advice_guidance
82-the-learning-agreement-and-p27-59-1cb56a99,information_advice_guidance,is_provided_by,subcontractor
82-the-learning-agreement-and-p27-59-1cb56a99,information_advice_guidance,has_quality,equivalent_quality
82-the-learning-agreement-and-p27-59-1cb56a99,assessment_and_guidance_process,verifies,learning_agreement_completion
82-the-learning-agreement-and-p27-59-1cb56a99,student,has_residency_status,residency_status
82-the-learning-agreement-and-p27-59-1cb56a99,residency_status,requires,alternative_student_eligibility_evidence
g-confirmation-that-part-time-p27-60-3e84c4a9,part_time_students,requires_documentation,enrollment_confirmation
g-confirmation-that-part-time-p27-60-3e84c4a9,institutions,verifies,student_enrollment_exclusivity
g-confirmation-that-part-time-p27-60-3e84c4a9,institutions,uses,learner_record_service
g-confirmation-that-part-time-p27-60-3e84c4a9,institutions,uses,personal_learning_record
g-confirmation-that-part-time-p27-60-3e84c4a9,institutions,has_legal_duty,understand_student_eligibility_rules
g-confirmation-that-part-time-p27-60-3e84c4a9,subcontractors,completes,enrollment_forms
g-confirmation-that-part-time-p27-60-3e84c4a9,enrollment_forms,addresses,student_eligibility_evidence
g-confirmation-that-part-time-p27-60-3e84c4a9,subcontractors,provides_documentation,on_sample_basis
g-confirmation-that-part-time-p27-60-3e84c4a9,documentation,supports,student_eligibility
4-study-programme-eligibility-p28-61-cda63362,government,has_view,non_interference_in_programme_choice
4-study-programme-eligibility-p28-61-cda63362,institutions,has_legal_duty,comply_with_annex_d_rules
4-study-programme-eligibility-p28-61-cda63362,annex_d,governs,delivery_of_english_and_maths
4-study-programme-eligibility-p28-61-cda63362,institutions,provides_service,information_advice_and_guidance
4-study-programme-eligibility-p28-61-cda63362,information_advice_and_guidance,supports_activity,curriculum_offer_determination
4-study-programme-eligibility-p28-61-cda63362,curriculum_offer,is_expected_to_meet,student_needs
4-study-programme-eligibility-p28-61-cda63362,student_needs,includes,higher_education_entry_requirements
4-study-programme-eligibility-p28-61-cda63362,student_needs,includes,employment_entry_requirements
4-study-programme-eligibility-p28-61-cda63362,institutions,is_expected_to_deliver,qualifications_from_regulated_awarding_bodies
4-study-programme-eligibility-p28-61-cda63362,wolf_review,expresses_concern,need_for_balanced_and_broad_programme
4-study-programme-eligibility-p28-61-cda63362,institutions,considers,wolf_review_concerns
4-study-programme-eligibility-p28-61-cda63362,14_to_19_year_old_students,participates_in,qualifications_delivery
4-study-programme-eligibility-p28-61-cda63362,qualifications_delivery,has_reason,balanced_and_broad_study_programme_need
educational-progression-87-ins-p28-62-293a381c,institutions,must_demonstrate,educational_progression
educational-progression-87-ins-p28-62-293a381c,students,enrolled_in,esfa_funded_programmes
educational-progression-87-ins-p28-62-293a381c,institutions,must_record,evidence_of_good_educational_reasons
educational-progression-87-ins-p28-62-293a381c,students,recruited_to_non_progressive_programmes,small_percentage_of_total_cohort
educational-progression-87-ins-p28-62-293a381c,one_year_offer_programmes,is_funded_by,esfa
educational-progression-87-ins-p28-62-293a381c,one_year_offer_programmes,provides_education_to,at_risk_students
educational-progression-87-ins-p28-62-293a381c,at_risk_students,at_risk_of,neet
educational-progression-87-ins-p28-62-293a381c,one_year_offer_programmes,focuses_on,high_value_subjects
educational-progression-87-ins-p28-62-293a381c,institutions,has_legal_duty,ensure_educational_progression
educational-progression-87-ins-p28-62-293a381c,educational_progression,requires,evidence_of_good_educational_reasons
resits-and-retakes-88-when-lea-p29-63-9a133b9f,resits_and_retakes,has_funding_condition,not_generally_eligible_for_funding
resits-and-retakes-88-when-lea-p29-63-9a133b9f,resits_and_retakes,is_valid_learning_activity,false_due_to_previous_funding
resits-and-retakes-88-when-lea-p29-63-9a133b9f,exceptional_circumstances,includes,long_term_sickness
resits-and-retakes-88-when-lea-p29-63-9a133b9f,exceptional_circumstances,includes,good_educational_reasons
resits-and-retakes-88-when-lea-p29-63-9a133b9f,retake_delivery_hours,can_be_included_in,funded_study_programme_hours_under_exceptional_circumstances
resits-and-retakes-88-when-lea-p29-63-9a133b9f,students_with_exceptional_circumstances,must_be,small_percentage_of_funding_cohort
resits-and-retakes-88-when-lea-p29-63-9a133b9f,one_year_offer_programme,has_funding_condition,excludes_retakes
resits-and-retakes-88-when-lea-p29-63-9a133b9f,one_year_offer_programme,is_intended_for,high_value_subjects
resits-and-retakes-88-when-lea-p29-63-9a133b9f,students_at_risk_of_neet,is_target_of,one_year_offer_programme
90-for-this-funding-year-only-p29-64-6300801d,students_with_impact_from_covid_19,can_retake_academic_portions,academic_year_2020_2021
90-for-this-funding-year-only-p29-64-6300801d,institution,has_legal_duty,encourage_student_progression
90-for-this-funding-year-only-p29-64-6300801d,institution,provides_assistance,impacted_students
90-for-this-funding-year-only-p29-64-6300801d,impacted_students,has_funding_element,repeat_year_funding
90-for-this-funding-year-only-p29-64-6300801d,repeat_year_funding,is_governed_by,funding_regulations
90-for-this-funding-year-only-p29-64-6300801d,repeat_year_funding,has_description,no_exam_or_tuition_fees
90-for-this-funding-year-only-p29-64-6300801d,student,fails_to_complete_learning_aim,additional_time_not_covered
90-for-this-funding-year-only-p29-64-6300801d,institution,must_not_record,further_funding_for_additional_time
90-for-this-funding-year-only-p29-64-6300801d,institution,must_not_include,planned_hours_for_only_retaking_exams
90-for-this-funding-year-only-p29-64-6300801d,institution,should_flag,impacted_students_in_records
90-for-this-funding-year-only-p29-64-6300801d,impacted_students_in_records,includes,individualised_learner_record
